order_id,site_id,part_id,request_date,fulfill_date,stockout_flag,qty
20340,S022,P059,2025-07-03,2025-07-03,True,1
20341,S022,P059,2025-07-05,2025-07-05,True,1
20342,S022,P059,2025-07-08,2025-07-08,True,1
20343,S022,P059,2025-07-11,2025-07-11,True,1
20344,S022,P059,2025-07-12,2025-07-12,True,1
20345,S022,P059,2025-07-16,2025-07-16,True,1
20346,S022,P059,2025-08-04,2025-08-04,True,1
20347,S022,P059,2025-08-05,2025-08-05,True,1
20348,S022,P059,2025-08-17,2025-08-17,True,2
20349,S022,P059,2025-08-20,2025-08-20,True,1
20350,S022,P059,2025-08-28,2025-08-28,True,1
20351,S022,P059,2025-08-30,2025-08-30,True,1
20352,S022,P060,2025-03-11,2025-03-11,False,1
20353,S022,P060,2025-03-23,2025-03-23,False,1
20354,S022,P060,2025-03-26,2025-03-26,False,1
20355,S022,P060,2025-03-31,2025-03-31,False,2
20356,S022,P060,2025-04-03,2025-04-03,False,1
20357,S022,P060,2025-05-13,2025-05-13,False,1
20358,S022,P060,2025-05-18,2025-05-18,True,1
20359,S022,P060,2025-05-21,2025-05-21,True,1
20360,S022,P060,2025-05-31,2025-05-31,True,1
20361,S022,P060,2025-06-02,2025-06-02,True,1
20362,S022,P060,2025-06-10,2025-06-10,True,1
20363,S022,P060,2025-06-13,2025-06-13,True,1
20364,S022,P060,2025-06-18,2025-06-18,True,1
20365,S022,P060,2025-06-28,2025-06-28,True,1
20366,S022,P060,2025-06-29,2025-06-29,True,1
20367,S022,P060,2025-07-06,2025-07-06,True,1
20368,S022,P060,2025-07-11,2025-07-11,True,1
20369,S022,P060,2025-07-19,2025-07-19,True,1
20370,S022,P060,2025-07-22,2025-07-22,True,1
20371,S022,P060,2025-08-10,2025-08-10,True,1
20372,S022,P060,2025-08-12,2025-08-12,True,1
20373,S022,P060,2025-08-13,2025-08-13,True,1
20374,S022,P060,2025-08-14,2025-08-14,True,1
20375,S022,P060,2025-08-22,2025-08-22,True,1
20376,S022,P060,2025-08-29,2025-08-29,True,1
20377,S022,P060,2025-09-01,2025-09-01,True,1
20378,S022,P061,2025-03-06,2025-03-06,False,1
20379,S022,P061,2025-03-13,2025-03-13,True,1
20380,S022,P061,2025-04-04,2025-04-04,True,1
20381,S022,P061,2025-04-07,2025-04-07,True,1
20382,S022,P061,2025-04-17,2025-04-17,True,1
20383,S022,P061,2025-05-03,2025-05-03,True,1
20384,S022,P061,2025-05-26,2025-05-26,True,1
20385,S022,P061,2025-06-15,2025-06-15,True,1
20386,S022,P061,2025-07-14,2025-07-14,True,1
20387,S022,P061,2025-08-08,2025-08-08,True,1
20388,S022,P061,2025-08-10,2025-08-10,True,2
20389,S022,P061,2025-08-12,2025-08-12,True,1
20390,S022,P061,2025-08-14,2025-08-14,True,1
20391,S022,P061,2025-08-23,2025-08-23,True,1
20392,S022,P061,2025-09-01,2025-09-01,True,1
20393,S022,P062,2025-03-15,2025-03-15,False,1
20394,S022,P062,2025-04-11,2025-04-11,False,1
20395,S022,P062,2025-05-07,2025-05-07,False,1
20396,S022,P062,2025-06-04,2025-06-04,False,1
20397,S022,P062,2025-06-06,2025-06-06,False,1
20398,S022,P062,2025-06-17,2025-06-17,False,1
20399,S022,P062,2025-06-18,2025-06-18,True,1
20400,S022,P062,2025-06-28,2025-06-28,True,1
20401,S022,P062,2025-06-29,2025-06-29,True,1
20402,S022,P062,2025-07-03,2025-07-03,True,1
20403,S022,P062,2025-07-06,2025-07-06,True,1
20404,S022,P062,2025-07-31,2025-07-31,True,1
20405,S022,P062,2025-08-09,2025-08-09,True,1
20406,S022,P062,2025-08-12,2025-08-12,True,1
20407,S022,P062,2025-08-13,2025-08-13,True,1
20408,S022,P062,2025-08-19,2025-08-19,True,1
20409,S022,P063,2025-03-07,2025-03-07,False,1
20410,S022,P063,2025-03-08,2025-03-08,False,1
20411,S022,P063,2025-03-09,2025-03-09,False,1
20412,S022,P063,2025-03-11,2025-03-11,False,1
20413,S022,P063,2025-03-12,2025-03-12,False,1
20414,S022,P063,2025-03-14,2025-03-14,False,1
20415,S022,P063,2025-03-15,2025-03-15,False,2
20416,S022,P063,2025-03-17,2025-03-17,False,1
20417,S022,P063,2025-03-20,2025-03-20,False,2
20418,S022,P063,2025-03-21,2025-03-21,False,1
20419,S022,P063,2025-03-24,2025-03-24,False,2
20420,S022,P063,2025-03-26,2025-03-26,False,1
20421,S022,P063,2025-03-27,2025-03-27,False,2
20422,S022,P063,2025-03-31,2025-03-31,False,1
20423,S022,P063,2025-04-03,2025-04-03,False,2
20424,S022,P063,2025-04-07,2025-04-07,False,1
20425,S022,P063,2025-04-11,2025-04-11,False,1
20426,S022,P063,2025-04-14,2025-04-14,False,3
20427,S022,P063,2025-04-20,2025-04-20,False,2
20428,S022,P063,2025-04-23,2025-04-23,False,1
20429,S022,P063,2025-04-28,2025-04-28,False,1
20430,S022,P063,2025-05-01,2025-05-01,False,1
20431,S022,P063,2025-05-03,2025-05-03,False,1
20432,S022,P063,2025-05-04,2025-05-04,False,1
20433,S022,P063,2025-05-05,2025-05-05,False,1
20434,S022,P063,2025-05-06,2025-05-06,False,1
20435,S022,P063,2025-05-08,2025-05-08,False,1
20436,S022,P063,2025-05-12,2025-05-12,False,1
20437,S022,P063,2025-05-14,2025-05-14,False,1
20438,S022,P063,2025-05-16,2025-05-16,True,1
20439,S022,P063,2025-05-17,2025-05-17,True,2
20440,S022,P063,2025-05-20,2025-05-20,True,2
20441,S022,P063,2025-05-27,2025-05-27,True,1
20442,S022,P063,2025-05-28,2025-05-28,True,1
20443,S022,P063,2025-05-30,2025-05-30,True,1
20444,S022,P063,2025-06-01,2025-06-01,True,1
20445,S022,P063,2025-06-02,2025-06-02,True,1
20446,S022,P063,2025-06-03,2025-06-03,True,1
20447,S022,P063,2025-06-07,2025-06-07,True,1
20448,S022,P063,2025-06-09,2025-06-09,True,1
20449,S022,P063,2025-06-13,2025-06-13,True,1
20450,S022,P063,2025-06-19,2025-06-19,True,1
20451,S022,P063,2025-06-20,2025-06-20,True,1
20452,S022,P063,2025-06-21,2025-06-21,True,1
20453,S022,P063,2025-06-24,2025-06-24,True,1
20454,S022,P063,2025-06-27,2025-06-27,True,1
20455,S022,P063,2025-06-28,2025-06-28,True,1
20456,S022,P063,2025-06-30,2025-06-30,True,1
20457,S022,P063,2025-07-01,2025-07-01,True,1
20458,S022,P063,2025-07-04,2025-07-04,True,1
20459,S022,P063,2025-07-05,2025-07-05,True,1
20460,S022,P063,2025-07-11,2025-07-11,True,1
20461,S022,P063,2025-07-14,2025-07-14,True,1
20462,S022,P063,2025-07-31,2025-07-31,True,1
20463,S022,P063,2025-08-02,2025-08-02,True,1
20464,S022,P063,2025-08-05,2025-08-05,True,2
20465,S022,P063,2025-08-06,2025-08-06,True,1
20466,S022,P063,2025-08-11,2025-08-11,True,1
20467,S022,P063,2025-08-12,2025-08-12,True,1
20468,S022,P063,2025-08-13,2025-08-13,True,1
20469,S022,P063,2025-08-14,2025-08-14,True,1
20470,S022,P063,2025-08-22,2025-08-22,True,1
20471,S022,P063,2025-08-23,2025-08-23,True,1
20472,S022,P063,2025-08-26,2025-08-26,True,1
20473,S022,P063,2025-08-30,2025-08-30,True,1
20474,S022,P064,2025-03-31,2025-03-31,True,1
20475,S022,P064,2025-04-04,2025-04-04,True,1
20476,S022,P064,2025-04-10,2025-04-10,True,1
20477,S022,P064,2025-04-25,2025-04-25,True,1
20478,S022,P064,2025-05-04,2025-05-04,True,2
20479,S022,P064,2025-05-10,2025-05-10,True,2
20480,S022,P064,2025-05-23,2025-05-23,True,1
20481,S022,P064,2025-06-11,2025-06-11,True,1
20482,S022,P064,2025-07-06,2025-07-06,True,1
20483,S022,P064,2025-07-10,2025-07-10,True,1
20484,S022,P064,2025-07-16,2025-07-16,True,1
20485,S022,P064,2025-07-31,2025-07-31,True,1
20486,S022,P064,2025-08-02,2025-08-02,True,1
20487,S022,P064,2025-08-04,2025-08-04,True,1
20488,S022,P064,2025-08-13,2025-08-13,True,1
20489,S022,P064,2025-08-24,2025-08-24,True,1
20490,S022,P064,2025-08-27,2025-08-27,True,1
20491,S022,P064,2025-08-28,2025-08-28,True,2
20492,S022,P065,2025-03-10,2025-03-10,False,1
20493,S022,P065,2025-03-12,2025-03-12,False,1
20494,S022,P065,2025-03-13,2025-03-13,False,1
20495,S022,P065,2025-03-14,2025-03-14,False,1
20496,S022,P065,2025-03-16,2025-03-16,False,1
20497,S022,P065,2025-03-21,2025-03-21,False,1
20498,S022,P065,2025-03-23,2025-03-23,False,1
20499,S022,P065,2025-03-24,2025-03-24,False,1
20500,S022,P065,2025-03-25,2025-03-25,False,2
20501,S022,P065,2025-03-26,2025-03-26,False,1
20502,S022,P065,2025-03-27,2025-03-27,False,1
20503,S022,P065,2025-03-28,2025-03-28,False,1
20504,S022,P065,2025-03-29,2025-03-29,True,1
20505,S022,P065,2025-03-30,2025-03-30,True,2
20506,S022,P065,2025-03-31,2025-03-31,True,1
20507,S022,P065,2025-04-04,2025-04-04,True,2
20508,S022,P065,2025-04-06,2025-04-06,True,1
20509,S022,P065,2025-04-08,2025-04-08,True,2
20510,S022,P065,2025-04-09,2025-04-09,True,1
20511,S022,P065,2025-04-10,2025-04-10,True,2
20512,S022,P065,2025-04-12,2025-04-12,True,1
20513,S022,P065,2025-04-14,2025-04-14,True,2
20514,S022,P065,2025-04-17,2025-04-17,True,1
20515,S022,P065,2025-04-21,2025-04-21,True,2
20516,S022,P065,2025-04-23,2025-04-23,True,1
20517,S022,P065,2025-04-26,2025-04-26,True,1
20518,S022,P065,2025-05-01,2025-05-01,True,1
20519,S022,P065,2025-05-02,2025-05-02,True,1
20520,S022,P065,2025-05-08,2025-05-08,True,1
20521,S022,P065,2025-05-09,2025-05-09,True,1
20522,S022,P065,2025-05-10,2025-05-10,True,2
20523,S022,P065,2025-05-11,2025-05-11,True,1
20524,S022,P065,2025-05-12,2025-05-12,True,1
20525,S022,P065,2025-05-14,2025-05-14,True,1
20526,S022,P065,2025-05-17,2025-05-17,True,1
20527,S022,P065,2025-05-18,2025-05-18,True,1
20528,S022,P065,2025-05-19,2025-05-19,True,1
20529,S022,P065,2025-05-20,2025-05-20,True,1
20530,S022,P065,2025-05-21,2025-05-21,True,2
20531,S022,P065,2025-05-22,2025-05-22,True,1
20532,S022,P065,2025-05-23,2025-05-23,True,1
20533,S022,P065,2025-05-26,2025-05-26,True,1
20534,S022,P065,2025-05-27,2025-05-27,True,1
20535,S022,P065,2025-05-28,2025-05-28,True,1
20536,S022,P065,2025-05-29,2025-05-29,True,1
20537,S022,P065,2025-05-30,2025-05-30,True,1
20538,S022,P065,2025-06-01,2025-06-01,True,1
20539,S022,P065,2025-06-04,2025-06-04,True,1
20540,S022,P065,2025-06-05,2025-06-05,True,1
20541,S022,P065,2025-06-07,2025-06-07,True,1
20542,S022,P065,2025-06-08,2025-06-08,True,1
20543,S022,P065,2025-06-09,2025-06-09,True,1
20544,S022,P065,2025-06-11,2025-06-11,True,1
20545,S022,P065,2025-06-12,2025-06-12,True,1
20546,S022,P065,2025-06-13,2025-06-13,True,2
20547,S022,P065,2025-06-15,2025-06-15,True,1
20548,S022,P065,2025-06-18,2025-06-18,True,1
20549,S022,P065,2025-06-20,2025-06-20,True,2
20550,S022,P065,2025-06-23,2025-06-23,True,2
20551,S022,P065,2025-06-24,2025-06-24,True,2
20552,S022,P065,2025-06-25,2025-06-25,True,1
20553,S022,P065,2025-06-27,2025-06-27,True,1
20554,S022,P065,2025-06-29,2025-06-29,True,2
20555,S022,P065,2025-06-30,2025-06-30,True,1
20556,S022,P065,2025-07-03,2025-07-03,True,2
20557,S022,P065,2025-07-09,2025-07-09,True,1
20558,S022,P065,2025-07-12,2025-07-12,True,1
20559,S022,P065,2025-07-18,2025-07-18,True,1
20560,S022,P065,2025-07-22,2025-07-22,True,1
20561,S022,P065,2025-07-25,2025-07-25,True,2
20562,S022,P065,2025-07-26,2025-07-26,True,1
20563,S022,P065,2025-07-28,2025-07-28,True,1
20564,S022,P065,2025-07-29,2025-07-29,True,2
20565,S022,P065,2025-08-05,2025-08-05,True,1
20566,S022,P065,2025-08-08,2025-08-08,True,1
20567,S022,P065,2025-08-09,2025-08-09,True,1
20568,S022,P065,2025-08-10,2025-08-10,True,1
20569,S022,P065,2025-08-13,2025-08-13,True,1
20570,S022,P065,2025-08-14,2025-08-14,True,1
20571,S022,P065,2025-08-15,2025-08-15,True,1
20572,S022,P065,2025-08-16,2025-08-16,True,1
20573,S022,P065,2025-08-17,2025-08-17,True,1
20574,S022,P065,2025-08-24,2025-08-24,True,1
20575,S022,P065,2025-08-25,2025-08-25,True,1
20576,S022,P065,2025-08-27,2025-08-27,True,1
20577,S022,P065,2025-08-28,2025-08-28,True,1
20578,S022,P065,2025-08-29,2025-08-29,True,1
20579,S022,P065,2025-08-30,2025-08-30,True,1
20580,S022,P065,2025-08-31,2025-08-31,True,1
20581,S022,P066,2025-03-16,2025-03-16,False,1
20582,S022,P066,2025-03-19,2025-03-19,False,1
20583,S022,P066,2025-03-20,2025-03-20,False,1
20584,S022,P066,2025-03-22,2025-03-22,True,1
20585,S022,P066,2025-03-24,2025-03-24,True,2
20586,S022,P066,2025-03-29,2025-03-29,True,1
20587,S022,P066,2025-03-30,2025-03-30,True,1
20588,S022,P066,2025-04-04,2025-04-04,True,1
20589,S022,P066,2025-04-14,2025-04-14,True,1
20590,S022,P066,2025-04-18,2025-04-18,True,1
20591,S022,P066,2025-04-19,2025-04-19,True,1
20592,S022,P066,2025-04-23,2025-04-23,True,1
20593,S022,P066,2025-04-24,2025-04-24,True,1
20594,S022,P066,2025-04-28,2025-04-28,True,1
20595,S022,P066,2025-05-10,2025-05-10,True,1
20596,S022,P066,2025-06-02,2025-06-02,True,1
20597,S022,P066,2025-06-21,2025-06-21,True,1
20598,S022,P066,2025-06-28,2025-06-28,True,1
20599,S022,P066,2025-07-04,2025-07-04,True,1
20600,S022,P066,2025-07-13,2025-07-13,True,1
20601,S022,P066,2025-07-24,2025-07-24,True,2
20602,S022,P066,2025-07-28,2025-07-28,True,1
20603,S022,P066,2025-08-02,2025-08-02,True,1
20604,S022,P066,2025-08-04,2025-08-04,True,1
20605,S022,P066,2025-08-08,2025-08-08,True,1
20606,S022,P066,2025-08-12,2025-08-12,True,1
20607,S022,P066,2025-08-14,2025-08-14,True,1
20608,S022,P066,2025-08-15,2025-08-15,True,1
20609,S022,P066,2025-08-20,2025-08-20,True,1
20610,S022,P066,2025-08-23,2025-08-23,True,1
20611,S022,P066,2025-08-25,2025-08-25,True,1
20612,S022,P067,2025-03-09,2025-03-09,False,1
20613,S022,P067,2025-03-21,2025-03-21,False,1
20614,S022,P067,2025-05-14,2025-05-14,False,1
20615,S022,P067,2025-05-16,2025-05-16,True,1
20616,S022,P067,2025-06-08,2025-06-08,True,1
20617,S022,P067,2025-06-09,2025-06-09,True,1
20618,S022,P067,2025-06-11,2025-06-11,True,1
20619,S022,P067,2025-06-16,2025-06-16,True,1
20620,S022,P067,2025-06-28,2025-06-28,True,1
20621,S022,P067,2025-07-22,2025-07-22,True,1
20622,S022,P067,2025-07-31,2025-07-31,True,1
20623,S022,P067,2025-08-05,2025-08-05,True,1
20624,S022,P068,2025-03-10,2025-03-10,False,1
20625,S022,P068,2025-03-12,2025-03-12,True,1
20626,S022,P068,2025-03-23,2025-03-23,True,1
20627,S022,P068,2025-04-08,2025-04-08,True,1
20628,S022,P068,2025-04-11,2025-04-11,True,1
20629,S022,P068,2025-04-14,2025-04-14,True,1
20630,S022,P068,2025-04-20,2025-04-20,True,1
20631,S022,P068,2025-05-01,2025-05-01,True,1
20632,S022,P068,2025-05-18,2025-05-18,True,1
20633,S022,P068,2025-05-20,2025-05-20,True,1
20634,S022,P068,2025-05-23,2025-05-23,True,1
20635,S022,P068,2025-06-03,2025-06-03,True,1
20636,S022,P068,2025-06-16,2025-06-16,True,1
20637,S022,P068,2025-06-17,2025-06-17,True,1
20638,S022,P068,2025-06-20,2025-06-20,True,1
20639,S022,P068,2025-06-22,2025-06-22,True,1
20640,S022,P068,2025-07-30,2025-07-30,True,1
20641,S022,P068,2025-08-29,2025-08-29,True,1
20642,S022,P069,2025-03-18,2025-03-18,False,1
20643,S022,P069,2025-03-22,2025-03-22,False,1
20644,S022,P069,2025-04-09,2025-04-09,True,1
20645,S022,P069,2025-04-18,2025-04-18,True,1
20646,S022,P069,2025-04-28,2025-04-28,True,1
20647,S022,P069,2025-05-03,2025-05-03,True,1
20648,S022,P069,2025-05-04,2025-05-04,True,1
20649,S022,P069,2025-05-19,2025-05-19,True,1
20650,S022,P069,2025-05-20,2025-05-20,True,1
20651,S022,P069,2025-05-24,2025-05-24,True,1
20652,S022,P069,2025-05-29,2025-05-29,True,1
20653,S022,P069,2025-06-08,2025-06-08,True,1
20654,S022,P069,2025-06-14,2025-06-14,True,2
20655,S022,P069,2025-06-15,2025-06-15,True,1
20656,S022,P069,2025-06-20,2025-06-20,True,1
20657,S022,P069,2025-06-24,2025-06-24,True,2
20658,S022,P069,2025-06-25,2025-06-25,True,1
20659,S022,P069,2025-07-06,2025-07-06,True,1
20660,S022,P069,2025-07-13,2025-07-13,True,1
20661,S022,P069,2025-08-01,2025-08-01,True,1
20662,S022,P069,2025-08-16,2025-08-16,True,1
20663,S022,P069,2025-08-19,2025-08-19,True,1
20664,S022,P069,2025-08-26,2025-08-26,True,1
20665,S022,P069,2025-08-29,2025-08-29,True,1
20666,S022,P070,2025-03-14,2025-03-14,False,3
20667,S022,P070,2025-03-21,2025-03-21,True,1
20668,S022,P070,2025-04-01,2025-04-01,True,1
20669,S022,P070,2025-04-18,2025-04-18,True,1
20670,S022,P070,2025-04-20,2025-04-20,True,1
20671,S022,P070,2025-04-25,2025-04-25,True,1
20672,S022,P070,2025-04-26,2025-04-26,True,1
20673,S022,P070,2025-04-28,2025-04-28,True,1
20674,S022,P070,2025-05-05,2025-05-05,True,1
20675,S022,P070,2025-05-09,2025-05-09,True,1
20676,S022,P070,2025-05-22,2025-05-22,True,1
20677,S022,P070,2025-05-26,2025-05-26,True,1
20678,S022,P070,2025-06-01,2025-06-01,True,1
20679,S022,P070,2025-06-17,2025-06-17,True,1
20680,S022,P070,2025-06-20,2025-06-20,True,1
20681,S022,P070,2025-07-07,2025-07-07,True,1
20682,S022,P070,2025-07-09,2025-07-09,True,2
20683,S022,P070,2025-07-12,2025-07-12,True,1
20684,S022,P070,2025-07-15,2025-07-15,True,1
20685,S022,P070,2025-07-20,2025-07-20,True,2
20686,S022,P070,2025-08-06,2025-08-06,True,1
20687,S022,P070,2025-08-31,2025-08-31,True,1
20688,S022,P071,2025-03-06,2025-03-06,False,1
20689,S022,P071,2025-03-09,2025-03-09,False,1
20690,S022,P071,2025-03-10,2025-03-10,False,2
20691,S022,P071,2025-03-13,2025-03-13,False,1
20692,S022,P071,2025-03-14,2025-03-14,False,2
20693,S022,P071,2025-03-18,2025-03-18,False,1
20694,S022,P071,2025-03-22,2025-03-22,False,1
20695,S022,P071,2025-03-27,2025-03-27,True,1
20696,S022,P071,2025-04-03,2025-04-03,True,1
20697,S022,P071,2025-04-05,2025-04-05,True,2
20698,S022,P071,2025-04-09,2025-04-09,True,1
20699,S022,P071,2025-04-11,2025-04-11,True,3
20700,S022,P071,2025-04-12,2025-04-12,True,1
20701,S022,P071,2025-04-13,2025-04-13,True,1
20702,S022,P071,2025-04-15,2025-04-15,True,1
20703,S022,P071,2025-04-20,2025-04-20,True,2
20704,S022,P071,2025-04-24,2025-04-24,True,1
20705,S022,P071,2025-04-27,2025-04-27,True,2
20706,S022,P071,2025-04-28,2025-04-28,True,1
20707,S022,P071,2025-04-29,2025-04-29,True,2
20708,S022,P071,2025-05-02,2025-05-02,True,1
20709,S022,P071,2025-05-03,2025-05-03,True,1
20710,S022,P071,2025-05-06,2025-05-06,True,1
20711,S022,P071,2025-05-08,2025-05-08,True,1
20712,S022,P071,2025-05-10,2025-05-10,True,1
20713,S022,P071,2025-05-12,2025-05-12,True,1
20714,S022,P071,2025-05-18,2025-05-18,True,1
20715,S022,P071,2025-05-23,2025-05-23,True,1
20716,S022,P071,2025-05-24,2025-05-24,True,2
20717,S022,P071,2025-05-29,2025-05-29,True,2
20718,S022,P071,2025-05-30,2025-05-30,True,2
20719,S022,P071,2025-06-01,2025-06-01,True,1
20720,S022,P071,2025-06-02,2025-06-02,True,1
20721,S022,P071,2025-06-03,2025-06-03,True,2
20722,S022,P071,2025-06-05,2025-06-05,True,1
20723,S022,P071,2025-06-06,2025-06-06,True,1
20724,S022,P071,2025-06-07,2025-06-07,True,2
20725,S022,P071,2025-06-12,2025-06-12,True,1
20726,S022,P071,2025-06-19,2025-06-19,True,2
20727,S022,P071,2025-06-24,2025-06-24,True,1
20728,S022,P071,2025-06-25,2025-06-25,True,1
20729,S022,P071,2025-06-27,2025-06-27,True,1
20730,S022,P071,2025-06-29,2025-06-29,True,1
20731,S022,P071,2025-07-01,2025-07-01,True,1
20732,S022,P071,2025-07-03,2025-07-03,True,1
20733,S022,P071,2025-07-06,2025-07-06,True,2
20734,S022,P071,2025-07-07,2025-07-07,True,1
20735,S022,P071,2025-07-08,2025-07-08,True,1
20736,S022,P071,2025-07-09,2025-07-09,True,2
20737,S022,P071,2025-07-10,2025-07-10,True,1
20738,S022,P071,2025-07-13,2025-07-13,True,1
20739,S022,P071,2025-07-16,2025-07-16,True,1
20740,S022,P071,2025-07-20,2025-07-20,True,1
20741,S022,P071,2025-07-30,2025-07-30,True,1
20742,S022,P071,2025-08-02,2025-08-02,True,1
20743,S022,P071,2025-08-03,2025-08-03,True,3
20744,S022,P071,2025-08-04,2025-08-04,True,1
20745,S022,P071,2025-08-07,2025-08-07,True,1
20746,S022,P071,2025-08-08,2025-08-08,True,1
20747,S022,P071,2025-08-10,2025-08-10,True,1
20748,S022,P071,2025-08-12,2025-08-12,True,2
20749,S022,P071,2025-08-14,2025-08-14,True,1
20750,S022,P071,2025-08-15,2025-08-15,True,1
20751,S022,P071,2025-08-17,2025-08-17,True,1
20752,S022,P071,2025-08-19,2025-08-19,True,1
20753,S022,P071,2025-08-24,2025-08-24,True,1
20754,S022,P071,2025-08-25,2025-08-25,True,1
20755,S022,P071,2025-09-01,2025-09-01,True,1
20756,S022,P072,2025-03-08,2025-03-08,False,1
20757,S022,P072,2025-03-11,2025-03-11,False,1
20758,S022,P072,2025-03-13,2025-03-13,False,1
20759,S022,P072,2025-03-17,2025-03-17,False,1
20760,S022,P072,2025-03-26,2025-03-26,False,1
20761,S022,P072,2025-04-15,2025-04-15,False,1
20762,S022,P072,2025-04-17,2025-04-17,False,1
20763,S022,P072,2025-04-21,2025-04-21,True,2
20764,S022,P072,2025-05-07,2025-05-07,True,1
20765,S022,P072,2025-05-18,2025-05-18,True,1
20766,S022,P072,2025-05-20,2025-05-20,True,1
20767,S022,P072,2025-05-24,2025-05-24,True,1
20768,S022,P072,2025-06-03,2025-06-03,True,1
20769,S022,P072,2025-06-11,2025-06-11,True,1
20770,S022,P072,2025-06-15,2025-06-15,True,1
20771,S022,P072,2025-06-20,2025-06-20,True,1
20772,S022,P072,2025-06-21,2025-06-21,True,1
20773,S022,P072,2025-06-22,2025-06-22,True,1
20774,S022,P072,2025-06-23,2025-06-23,True,1
20775,S022,P072,2025-06-24,2025-06-24,True,2
20776,S022,P072,2025-07-02,2025-07-02,True,1
20777,S022,P072,2025-07-14,2025-07-14,True,1
20778,S022,P072,2025-07-16,2025-07-16,True,1
20779,S022,P072,2025-07-18,2025-07-18,True,1
20780,S022,P072,2025-07-20,2025-07-20,True,2
20781,S022,P072,2025-07-23,2025-07-23,True,1
20782,S022,P072,2025-07-25,2025-07-25,True,1
20783,S022,P072,2025-07-31,2025-07-31,True,1
20784,S022,P072,2025-08-09,2025-08-09,True,1
20785,S022,P072,2025-08-15,2025-08-15,True,1
20786,S022,P072,2025-08-26,2025-08-26,True,1
20787,S022,P072,2025-08-30,2025-08-30,True,1
20788,S022,P073,2025-03-20,2025-03-20,True,1
20789,S022,P073,2025-03-31,2025-03-31,True,1
20790,S022,P073,2025-05-06,2025-05-06,True,1
20791,S022,P073,2025-05-07,2025-05-07,True,1
20792,S022,P073,2025-05-21,2025-05-21,True,1
20793,S022,P073,2025-06-08,2025-06-08,True,1
20794,S022,P073,2025-06-18,2025-06-18,True,1
20795,S022,P073,2025-06-28,2025-06-28,True,1
20796,S022,P073,2025-07-15,2025-07-15,True,1
20797,S022,P073,2025-07-24,2025-07-24,True,1
20798,S022,P073,2025-07-29,2025-07-29,True,1
20799,S022,P073,2025-08-03,2025-08-03,True,1
20800,S022,P073,2025-08-07,2025-08-07,True,1
20801,S022,P074,2025-03-09,2025-03-09,False,1
20802,S022,P074,2025-03-26,2025-03-26,True,1
20803,S022,P074,2025-04-03,2025-04-03,True,1
20804,S022,P074,2025-04-07,2025-04-07,True,1
20805,S022,P074,2025-04-22,2025-04-22,True,1
20806,S022,P074,2025-04-23,2025-04-23,True,1
20807,S022,P074,2025-05-09,2025-05-09,True,1
20808,S022,P074,2025-05-16,2025-05-16,True,1
20809,S022,P074,2025-05-26,2025-05-26,True,1
20810,S022,P074,2025-05-27,2025-05-27,True,1
20811,S022,P074,2025-06-05,2025-06-05,True,1
20812,S022,P074,2025-06-26,2025-06-26,True,1
20813,S022,P074,2025-07-08,2025-07-08,True,1
20814,S022,P074,2025-07-18,2025-07-18,True,2
20815,S022,P074,2025-08-21,2025-08-21,True,1
20816,S022,P074,2025-08-25,2025-08-25,True,1
20817,S022,P075,2025-03-06,2025-03-06,False,1
20818,S022,P075,2025-03-08,2025-03-08,False,1
20819,S022,P075,2025-03-09,2025-03-09,False,1
20820,S022,P075,2025-03-12,2025-03-12,True,1
20821,S022,P075,2025-03-17,2025-03-17,True,1
20822,S022,P075,2025-03-18,2025-03-18,True,1
20823,S022,P075,2025-03-26,2025-03-26,True,1
20824,S022,P075,2025-04-01,2025-04-01,True,1
20825,S022,P075,2025-04-23,2025-04-23,True,1
20826,S022,P075,2025-04-24,2025-04-24,True,1
20827,S022,P075,2025-04-29,2025-04-29,True,1
20828,S022,P075,2025-05-01,2025-05-01,True,1
20829,S022,P075,2025-05-04,2025-05-04,True,1
20830,S022,P075,2025-05-10,2025-05-10,True,1
20831,S022,P075,2025-06-05,2025-06-05,True,1
20832,S022,P075,2025-07-06,2025-07-06,True,1
20833,S022,P075,2025-07-07,2025-07-07,True,1
20834,S022,P075,2025-07-08,2025-07-08,True,1
20835,S022,P075,2025-07-11,2025-07-11,True,1
20836,S022,P075,2025-07-18,2025-07-18,True,1
20837,S022,P075,2025-07-20,2025-07-20,True,1
20838,S022,P075,2025-07-24,2025-07-24,True,1
20839,S022,P075,2025-07-30,2025-07-30,True,1
20840,S022,P075,2025-08-11,2025-08-11,True,1
20841,S022,P075,2025-08-14,2025-08-14,True,1
20842,S022,P075,2025-08-15,2025-08-15,True,1
20843,S022,P075,2025-08-29,2025-08-29,True,1
20844,S022,P076,2025-03-06,2025-03-06,False,1
20845,S022,P076,2025-03-09,2025-03-09,False,1
20846,S022,P076,2025-03-14,2025-03-14,False,1
20847,S022,P076,2025-03-15,2025-03-15,False,1
20848,S022,P076,2025-03-18,2025-03-18,False,1
20849,S022,P076,2025-03-23,2025-03-23,False,1
20850,S022,P076,2025-03-24,2025-03-24,False,1
20851,S022,P076,2025-03-28,2025-03-28,False,1
20852,S022,P076,2025-03-31,2025-03-31,False,2
20853,S022,P076,2025-04-02,2025-04-02,False,1
20854,S022,P076,2025-04-03,2025-04-03,False,1
20855,S022,P076,2025-04-11,2025-04-11,True,2
20856,S022,P076,2025-04-16,2025-04-16,True,1
