part_id,region,failure_date
P035,East,2020-10-30
P035,East,2020-11-12
P035,East,2020-11-16
P035,East,2020-11-20
P035,East,2020-12-04
P035,East,2020-12-07
P035,East,2021-01-05
P035,East,2021-01-08
P035,East,2021-01-28
P035,East,2021-01-29
P035,East,2021-02-28
P035,East,2021-03-08
P035,East,2021-03-22
P035,East,2021-04-10
P035,East,2021-04-25
P035,East,2021-05-19
P035,East,2021-05-26
P035,East,2021-05-29
P035,East,2021-06-17
P035,East,2021-07-08
P035,East,2021-07-19
P035,East,2021-07-21
P035,East,2021-07-23
P035,East,2021-07-24
P035,East,2021-08-03
P035,East,2021-08-23
P035,East,2021-08-23
P035,East,2021-09-17
P035,East,2021-10-25
P035,East,2021-11-07
P035,East,2021-11-22
P035,East,2021-12-02
P035,East,2021-12-06
P035,East,2022-01-06
P035,East,2022-01-18
P035,East,2022-01-31
P035,East,2022-02-14
P035,East,2022-02-26
P035,East,2022-03-07
P035,East,2022-03-23
P035,East,2022-03-29
P035,East,2022-04-11
P035,East,2022-05-07
P035,East,2022-06-27
P035,East,2022-07-27
P035,East,2022-08-05
P035,East,2022-08-27
P035,East,2022-10-31
P035,East,2022-11-18
P035,East,2022-12-11
P035,East,2022-12-29
P035,East,2023-01-17
P035,East,2023-01-30
P035,East,2023-03-03
P035,East,2023-03-05
P035,East,2023-03-22
P035,East,2023-03-26
P035,East,2023-04-14
P035,East,2023-04-29
P035,East,2023-05-19
P035,East,2023-05-20
P035,East,2023-08-24
P035,East,2023-08-26
P035,East,2023-09-19
P035,East,2023-10-25
P035,East,2023-10-27
P035,East,2023-11-12
P035,East,2023-12-25
P035,East,2024-01-03
P035,East,2024-01-20
P035,East,2024-03-08
P035,East,2024-03-17
P035,East,2024-03-25
P035,East,2024-04-11
P035,East,2024-04-16
P035,East,2024-05-14
P035,East,2024-05-20
P035,East,2024-06-16
P035,East,2024-06-18
P035,East,2024-07-07
P035,East,2024-08-05
P035,East,2024-08-12
P035,East,2024-09-05
P035,East,2024-09-09
P035,East,2024-09-19
P035,East,2024-09-22
P035,East,2024-09-26
P035,East,2024-09-28
P035,East,2024-12-10
P035,East,2025-01-12
P035,East,2025-02-11
P035,East,2025-03-11
P035,East,2025-03-20
P035,East,2025-04-14
P035,East,2025-05-13
P035,East,2025-05-13
P035,East,2025-07-31
P035,East,2025-08-11
P035,East,2025-08-20
P036,East,2019-01-29
P036,East,2019-02-16
P036,East,2019-06-20
P036,East,2019-08-08
P036,East,2019-09-25
P036,East,2019-11-07
P036,East,2019-12-21
P036,East,2019-12-25
P036,East,2020-01-12
P036,East,2020-01-20
P036,East,2020-03-07
P036,East,2020-06-29
P036,East,2020-09-10
P036,East,2020-10-17
P036,East,2021-02-02
P036,East,2021-03-12
P036,East,2021-04-11
P036,East,2021-05-04
P036,East,2021-07-31
P036,East,2021-08-31
P036,East,2021-12-12
P036,East,2021-12-12
P036,East,2022-01-21
P036,East,2022-02-19
P036,East,2022-04-24
P036,East,2022-08-25
P036,East,2022-08-30
P036,East,2022-08-30
P036,East,2022-09-03
P036,East,2022-11-06
P036,East,2022-12-08
P036,East,2022-12-16
P036,East,2023-02-24
P036,East,2023-03-02
P036,East,2023-05-07
P036,East,2023-05-11
P036,East,2023-09-23
P036,East,2023-10-04
P036,East,2023-12-02
P036,East,2024-03-19
P036,East,2024-04-05
P036,East,2024-07-02
P036,East,2024-08-03
P036,East,2024-08-05
P036,East,2024-08-16
P036,East,2024-09-02
P036,East,2024-09-22
P036,East,2024-10-01
P036,East,2024-10-20
P036,East,2024-12-15
P036,East,2025-01-13
P036,East,2025-01-29
P037,East,2019-01-07
P037,East,2019-01-13
P037,East,2019-04-05
P037,East,2019-06-11
P037,East,2019-07-05
P037,East,2019-07-20
P037,East,2019-08-14
P037,East,2019-10-14
P037,East,2020-05-04
P037,East,2020-05-14
P037,East,2020-07-14
P037,East,2020-09-12
P037,East,2020-10-20
P037,East,2021-01-07
P037,East,2021-01-26
P037,East,2021-03-03
P037,East,2021-03-06
P037,East,2021-07-12
P037,East,2021-07-20
P037,East,2022-03-22
P037,East,2022-05-23
P037,East,2022-09-26
P037,East,2022-10-26
P037,East,2022-11-22
P037,East,2023-04-05
P037,East,2023-05-10
P037,East,2023-05-28
P037,East,2023-06-10
P037,East,2023-06-12
P037,East,2023-07-23
P037,East,2024-02-29
P037,East,2024-06-26
P037,East,2024-08-15
P037,East,2024-09-17
P037,East,2024-10-28
P037,East,2024-11-17
P037,East,2024-11-20
P037,East,2025-02-03
P037,East,2025-03-04
P037,East,2025-07-12
P037,East,2025-08-15
P038,East,2019-01-10
P038,East,2019-01-14
P038,East,2019-01-21
P038,East,2019-02-12
P038,East,2019-03-18
P038,East,2019-07-28
P038,East,2019-08-02
P038,East,2019-08-06
P038,East,2019-09-02
P038,East,2019-11-02
P038,East,2020-01-25
P038,East,2020-06-10
P038,East,2020-06-16
P038,East,2020-07-12
P038,East,2020-07-27
P038,East,2020-11-29
P038,East,2021-01-19
P038,East,2021-04-05
P038,East,2021-04-15
P038,East,2021-04-19
P038,East,2021-07-02
P038,East,2021-08-20
P038,East,2021-11-09
P038,East,2021-11-11
P038,East,2021-12-21
P038,East,2022-06-04
P038,East,2022-06-12
P038,East,2022-07-06
P038,East,2022-10-21
P038,East,2022-10-26
P038,East,2022-11-28
P038,East,2023-01-09
P038,East,2023-01-12
P038,East,2023-03-06
P038,East,2023-05-25
P038,East,2023-07-24
P038,East,2023-08-01
P038,East,2023-08-23
P038,East,2023-11-04
P038,East,2023-12-16
P038,East,2024-02-13
P038,East,2024-04-08
P038,East,2024-05-25
P038,East,2024-09-03
P038,East,2024-09-09
P038,East,2024-11-17
P038,East,2024-12-23
P038,East,2024-12-24
P038,East,2025-01-07
P038,East,2025-01-23
P038,East,2025-04-25
P038,East,2025-07-02
P039,East,2019-01-03
P039,East,2019-02-16
P039,East,2019-04-13
P039,East,2019-04-23
P039,East,2019-05-08
P039,East,2019-07-03
P039,East,2019-07-07
P039,East,2019-07-18
P039,East,2019-07-18
P039,East,2019-08-18
P039,East,2019-11-17
P039,East,2019-11-18
P039,East,2019-11-25
P039,East,2019-12-23
P039,East,2020-04-17
P039,East,2020-04-18
P039,East,2020-05-03
P039,East,2020-08-14
P039,East,2020-08-22
P039,East,2020-09-05
P039,East,2020-10-01
P039,East,2021-01-09
P039,East,2021-02-04
P039,East,2021-02-13
P039,East,2021-04-14
P039,East,2021-05-12
P039,East,2021-05-13
P039,East,2021-05-13
P039,East,2021-05-20
P039,East,2021-05-23
P039,East,2021-05-26
P039,East,2021-05-29
P039,East,2021-06-12
P039,East,2021-06-29
P039,East,2021-07-04
P039,East,2021-07-14
P039,East,2021-08-29
P039,East,2021-09-15
P039,East,2021-10-01
P039,East,2021-10-22
P039,East,2021-12-23
P039,East,2022-01-06
P039,East,2022-03-08
P039,East,2022-03-11
P039,East,2022-04-11
P039,East,2022-05-15
P039,East,2022-07-01
P039,East,2022-08-02
P039,East,2022-08-02
P039,East,2022-08-08
P039,East,2022-08-23
P039,East,2022-10-22
P039,East,2022-10-23
P039,East,2022-10-24
P039,East,2022-11-09
P039,East,2022-12-02
P039,East,2022-12-18
P039,East,2023-01-13
P039,East,2023-03-31
P039,East,2023-04-02
P039,East,2023-04-18
P039,East,2023-07-20
P039,East,2023-07-28
P039,East,2023-08-11
P039,East,2023-08-30
P039,East,2023-09-05
P039,East,2023-11-10
P039,East,2023-11-11
P039,East,2023-12-27
P039,East,2024-01-04
P039,East,2024-02-07
P039,East,2024-03-27
P039,East,2024-03-29
P039,East,2024-04-11
P039,East,2024-04-21
P039,East,2024-04-23
P039,East,2024-05-04
P039,East,2024-06-08
P039,East,2024-07-04
P039,East,2024-07-09
P039,East,2024-07-28
P039,East,2024-08-31
P039,East,2024-09-13
P039,East,2024-11-06
P039,East,2024-11-24
P039,East,2024-12-14
P039,East,2025-01-06
P039,East,2025-01-20
P039,East,2025-01-29
P039,East,2025-03-26
P039,East,2025-05-07
P039,East,2025-06-20
P039,East,2025-06-22
P039,East,2025-06-24
P039,East,2025-07-01
P039,East,2025-08-24
P039,East,2025-08-27
P039,East,2025-08-29
P040,East,2019-02-06
P040,East,2019-02-15
P040,East,2019-02-23
P040,East,2019-03-11
P040,East,2019-04-10
P040,East,2019-04-11
P040,East,2019-05-09
P040,East,2019-05-22
P040,East,2019-05-23
P040,East,2019-05-24
P040,East,2019-07-24
P040,East,2019-08-14
P040,East,2019-09-01
P040,East,2019-10-22
P040,East,2019-11-16
P040,East,2019-11-24
P040,East,2019-12-01
P040,East,2019-12-30
P040,East,2020-02-28
P040,East,2020-03-20
P040,East,2020-03-31
P040,East,2020-04-04
P040,East,2020-04-16
P040,East,2020-05-04
P040,East,2020-07-01
P040,East,2020-09-22
P040,East,2020-09-22
P040,East,2020-11-01
P040,East,2020-11-16
P040,East,2021-02-14
P040,East,2021-02-22
P040,East,2021-05-02
P040,East,2021-06-08
P040,East,2021-06-27
P040,East,2021-09-17
P040,East,2021-12-11
P040,East,2022-01-10
P040,East,2022-01-24
P040,East,2022-02-25
P040,East,2022-05-14
P040,East,2022-05-17
P040,East,2022-05-22
P040,East,2022-05-29
P040,East,2022-06-08
P040,East,2022-08-09
P040,East,2022-08-26
P040,East,2022-09-25
P040,East,2022-10-02
P040,East,2022-10-27
P040,East,2022-10-30
P040,East,2022-11-03
P040,East,2022-12-04
P040,East,2022-12-08
P040,East,2022-12-28
P040,East,2023-01-23
P040,East,2023-02-13
P040,East,2023-05-06
P040,East,2023-06-27
P040,East,2023-07-11
P040,East,2023-07-14
P040,East,2023-07-19
P040,East,2023-08-12
P040,East,2023-08-12
P040,East,2023-08-31
P040,East,2023-09-09
P040,East,2023-09-09
P040,East,2023-10-10
P040,East,2023-11-07
P040,East,2024-01-01
P040,East,2024-01-15
P040,East,2024-02-02
P040,East,2024-02-06
P040,East,2024-03-29
P040,East,2024-04-08
P040,East,2024-04-26
P040,East,2024-09-03
P040,East,2024-09-28
P040,East,2024-11-01
P040,East,2024-12-02
P040,East,2024-12-31
P040,East,2025-01-09
P040,East,2025-01-13
P040,East,2025-01-14
P040,East,2025-02-08
P040,East,2025-03-10
P040,East,2025-03-16
P040,East,2025-03-29
P040,East,2025-04-27
P040,East,2025-06-18
P040,East,2025-06-29
P040,East,2025-07-24
P040,East,2025-08-18
P041,East,2019-01-13
P041,East,2019-01-29
P041,East,2019-02-02
P041,East,2019-03-24
P041,East,2019-03-28
P041,East,2019-04-18
P041,East,2019-05-16
P041,East,2019-05-18
P041,East,2019-05-19
P041,East,2019-06-08
P041,East,2019-06-15
P041,East,2019-07-03
P041,East,2019-07-11
P041,East,2019-07-13
P041,East,2019-08-23
P041,East,2019-09-15
P041,East,2019-09-22
P041,East,2019-10-19
P041,East,2019-10-30
P041,East,2019-11-02
P041,East,2019-12-07
P041,East,2020-01-03
P041,East,2020-01-07
P041,East,2020-01-26
P041,East,2020-02-05
P041,East,2020-02-06
P041,East,2020-02-22
P041,East,2020-02-27
P041,East,2020-03-18
P041,East,2020-03-31
P041,East,2020-04-02
P041,East,2020-04-26
P041,East,2020-05-12
P041,East,2020-05-17
P041,East,2020-05-23
P041,East,2020-06-17
P041,East,2020-07-19
P041,East,2020-07-20
P041,East,2020-08-09
P041,East,2020-09-30
P041,East,2020-10-21
P041,East,2020-10-30
P041,East,2020-10-31
P041,East,2020-11-01
P041,East,2020-11-08
P041,East,2020-11-29
P041,East,2020-12-02
P041,East,2020-12-04
P041,East,2020-12-07
P041,East,2020-12-08
P041,East,2021-01-23
P041,East,2021-01-25
P041,East,2021-01-27
P041,East,2021-02-21
P041,East,2021-03-06
P041,East,2021-03-14
P041,East,2021-03-19
P041,East,2021-03-22
P041,East,2021-04-08
P041,East,2021-04-26
P041,East,2021-04-26
P041,East,2021-05-04
P041,East,2021-05-05
P041,East,2021-06-12
P041,East,2021-06-18
P041,East,2021-07-19
P041,East,2021-08-27
P041,East,2021-09-15
P041,East,2021-09-25
P041,East,2021-10-23
P041,East,2021-10-29
P041,East,2021-11-04
P041,East,2021-11-30
P041,East,2021-12-01
P041,East,2022-01-07
P041,East,2022-01-14
P041,East,2022-02-03
P041,East,2022-02-14
P041,East,2022-03-15
P041,East,2022-03-21
P041,East,2022-04-04
P041,East,2022-04-19
P041,East,2022-04-27
P041,East,2022-05-13
P041,East,2022-05-13
P041,East,2022-05-27
P041,East,2022-06-16
P041,East,2022-06-24
P041,East,2022-06-25
P041,East,2022-06-26
P041,East,2022-06-30
P041,East,2022-07-06
P041,East,2022-07-06
P041,East,2022-07-22
P041,East,2022-08-01
P041,East,2022-08-31
P041,East,2022-09-10
P041,East,2022-10-01
P041,East,2022-10-13
P041,East,2022-10-18
P041,East,2022-11-07
P041,East,2022-11-07
P041,East,2022-11-11
P041,East,2022-12-13
P041,East,2023-01-14
P041,East,2023-02-11
P041,East,2023-03-11
P041,East,2023-03-15
P041,East,2023-04-04
P041,East,2023-04-14
P041,East,2023-04-29
P041,East,2023-05-03
P041,East,2023-06-08
P041,East,2023-06-20
P041,East,2023-06-25
P041,East,2023-07-12
P041,East,2023-07-29
P041,East,2023-08-23
P041,East,2023-08-23
P041,East,2023-10-02
P041,East,2023-10-07
P041,East,2023-10-22
P041,East,2023-11-02
P041,East,2023-11-17
P041,East,2023-11-17
P041,East,2023-12-05
P041,East,2023-12-07
P041,East,2023-12-12
P041,East,2023-12-13
P041,East,2023-12-19
P041,East,2024-01-11
P041,East,2024-01-18
P041,East,2024-01-18
P041,East,2024-02-07
P041,East,2024-02-19
P041,East,2024-02-24
P041,East,2024-02-25
P041,East,2024-03-01
P041,East,2024-03-04
P041,East,2024-03-08
P041,East,2024-05-14
P041,East,2024-05-17
P041,East,2024-05-18
P041,East,2024-06-11
P041,East,2024-07-02
P041,East,2024-07-08
P041,East,2024-07-15
P041,East,2024-07-30
P041,East,2024-08-13
P041,East,2024-08-19
P041,East,2024-09-13
P041,East,2024-09-19
P041,East,2024-09-29
P041,East,2024-10-05
P041,East,2024-10-23
P041,East,2024-10-25
P041,East,2024-10-28
P041,East,2024-11-05
P041,East,2024-11-07
P041,East,2024-12-01
P041,East,2024-12-10
P041,East,2024-12-16
P041,East,2024-12-21
P041,East,2024-12-25
P041,East,2025-02-01
P041,East,2025-02-05
P041,East,2025-02-06
P041,East,2025-02-15
P041,East,2025-04-11
P041,East,2025-04-17
P041,East,2025-04-26
P041,East,2025-05-15
P041,East,2025-05-23
P041,East,2025-06-06
P041,East,2025-06-17
P041,East,2025-07-16
P042,East,2019-01-01
P042,East,2019-01-02
P042,East,2019-01-09
P042,East,2019-01-11
P042,East,2019-01-14
P042,East,2019-01-17
P042,East,2019-01-26
P042,East,2019-03-01
P042,East,2019-03-03
P042,East,2019-03-07
P042,East,2019-03-12
P042,East,2019-03-27
P042,East,2019-04-14
P042,East,2019-04-16
P042,East,2019-04-19
P042,East,2019-04-20
P042,East,2019-05-10
P042,East,2019-05-13
P042,East,2019-06-13
P042,East,2019-06-14
P042,East,2019-06-16
P042,East,2019-06-20
P042,East,2019-06-24
P042,East,2019-06-25
P042,East,2019-06-26
P042,East,2019-07-05
P042,East,2019-08-20
P042,East,2019-08-29
P042,East,2019-09-02
P042,East,2019-09-05
P042,East,2019-09-09
P042,East,2019-09-17
P042,East,2019-11-08
P042,East,2019-12-03
P042,East,2019-12-07
P042,East,2019-12-27
P042,East,2020-01-04
P042,East,2020-01-08
P042,East,2020-01-22
P042,East,2020-01-24
P042,East,2020-01-29
P042,East,2020-01-31
P042,East,2020-02-17
P042,East,2020-03-10
P042,East,2020-03-14
P042,East,2020-04-01
P042,East,2020-04-09
P042,East,2020-05-11
P042,East,2020-05-26
P042,East,2020-06-02
P042,East,2020-06-03
P042,East,2020-06-08
P042,East,2020-06-11
P042,East,2020-07-07
P042,East,2020-07-22
P042,East,2020-07-27
P042,East,2020-08-16
P042,East,2020-08-20
P042,East,2020-08-26
P042,East,2020-09-17
P042,East,2020-10-27
P042,East,2020-11-04
P042,East,2020-11-18
P042,East,2020-11-18
P042,East,2020-11-28
P042,East,2020-12-02
P042,East,2020-12-05
P042,East,2020-12-06
P042,East,2020-12-06
P042,East,2020-12-20
P042,East,2020-12-22
P042,East,2021-01-11
P042,East,2021-02-08
P042,East,2021-03-11
P042,East,2021-05-07
P042,East,2021-06-06
P042,East,2021-06-16
P042,East,2021-07-03
P042,East,2021-07-07
P042,East,2021-08-14
P042,East,2021-08-15
P042,East,2021-10-01
P042,East,2021-10-17
P042,East,2021-10-21
P042,East,2021-10-21
P042,East,2021-10-27
P042,East,2021-10-30
P042,East,2021-11-12
P042,East,2021-12-09
P042,East,2021-12-14
P042,East,2022-01-02
P042,East,2022-01-04
P042,East,2022-01-05
P042,East,2022-01-16
P042,East,2022-01-28
P042,East,2022-02-05
P042,East,2022-02-10
P042,East,2022-02-17
P042,East,2022-03-02
P042,East,2022-03-20
P042,East,2022-03-26
P042,East,2022-04-15
P042,East,2022-04-25
P042,East,2022-05-17
P042,East,2022-05-30
P042,East,2022-06-04
P042,East,2022-06-05
P042,East,2022-06-06
P042,East,2022-06-16
P042,East,2022-08-08
P042,East,2022-08-18
P042,East,2022-08-31
P042,East,2022-09-22
P042,East,2022-09-27
P042,East,2022-11-06
P042,East,2022-11-16
P042,East,2022-11-22
P042,East,2022-11-24
P042,East,2022-12-17
P042,East,2022-12-19
P042,East,2022-12-22
P042,East,2022-12-26
P042,East,2022-12-30
P042,East,2023-01-03
P042,East,2023-01-16
P042,East,2023-01-20
P042,East,2023-02-03
P042,East,2023-02-10
P042,East,2023-03-01
P042,East,2023-03-06
P042,East,2023-03-26
P042,East,2023-04-02
P042,East,2023-04-18
P042,East,2023-04-19
P042,East,2023-05-02
P042,East,2023-05-03
P042,East,2023-05-14
P042,East,2023-05-29
P042,East,2023-06-03
P042,East,2023-06-10
P042,East,2023-06-13
P042,East,2023-06-22
P042,East,2023-06-26
P042,East,2023-07-01
P042,East,2023-07-24
P042,East,2023-07-27
P042,East,2023-08-06
P042,East,2023-08-10
P042,East,2023-08-24
P042,East,2023-08-27
P042,East,2023-09-17
P042,East,2023-09-21
P042,East,2023-09-21
P042,East,2023-09-24
P042,East,2023-10-05
P042,East,2023-10-10
P042,East,2023-10-11
P042,East,2023-10-17
P042,East,2023-10-22
P042,East,2023-10-30
P042,East,2023-11-02
P042,East,2023-11-05
P042,East,2023-11-08
P042,East,2023-12-04
P042,East,2023-12-21
P042,East,2024-01-11
P042,East,2024-01-12
P042,East,2024-01-27
P042,East,2024-02-05
P042,East,2024-02-10
P042,East,2024-02-16
P042,East,2024-02-20
P042,East,2024-02-27
P042,East,2024-03-08
P042,East,2024-03-13
P042,East,2024-03-17
P042,East,2024-03-19
P042,East,2024-03-28
P042,East,2024-04-07
P042,East,2024-04-12
P042,East,2024-04-15
P042,East,2024-05-14
P042,East,2024-05-18
P042,East,2024-05-19
P042,East,2024-05-20
P042,East,2024-06-23
P042,East,2024-06-23
P042,East,2024-06-28
P042,East,2024-07-18
P042,East,2024-08-28
P042,East,2024-09-30
P042,East,2024-10-04
P042,East,2024-11-18
P042,East,2024-12-23
P042,East,2025-01-15
P042,East,2025-01-27
P042,East,2025-02-04
P042,East,2025-02-12
P042,East,2025-02-18
P042,East,2025-02-19
P042,East,2025-03-06
P042,East,2025-03-11
P042,East,2025-03-17
P042,East,2025-03-19
P042,East,2025-03-21
P042,East,2025-04-20
P042,East,2025-05-02
P042,East,2025-05-07
P042,East,2025-05-08
P042,East,2025-05-18
P042,East,2025-05-19
P042,East,2025-05-22
P042,East,2025-05-25
P042,East,2025-06-02
P042,East,2025-06-06
P042,East,2025-06-10
P042,East,2025-06-11
P042,East,2025-07-31
P042,East,2025-08-17
P042,East,2025-08-18
P043,East,2019-03-30
P043,East,2019-04-28
P043,East,2019-07-29
P043,East,2019-08-03
P043,East,2020-03-02
P043,East,2020-08-01
P043,East,2020-10-11
P043,East,2020-10-24
P043,East,2021-02-27
P043,East,2021-07-30
P043,East,2021-09-17
P043,East,2022-01-09
P043,East,2022-02-02
P043,East,2022-02-10
P043,East,2022-02-20
P043,East,2022-03-28
P043,East,2022-06-15
P043,East,2022-08-29
P043,East,2022-09-06
P043,East,2022-10-29
P043,East,2022-12-11
P043,East,2022-12-11
P043,East,2023-01-14
P043,East,2023-02-14
P043,East,2023-03-19
P043,East,2023-05-13
P043,East,2023-09-12
P043,East,2024-06-13
P043,East,2024-12-23
P043,East,2025-04-01
P043,East,2025-04-09
P043,East,2025-06-23
P044,East,2019-03-13
P044,East,2019-03-21
P044,East,2019-05-29
P044,East,2019-06-07
P044,East,2019-06-20
P044,East,2019-06-26
P044,East,2019-08-16
P044,East,2019-11-29
P044,East,2019-12-08
P044,East,2019-12-19
P044,East,2020-01-19
P044,East,2020-01-20
P044,East,2020-04-02
P044,East,2020-04-12
P044,East,2020-07-11
P044,East,2020-07-13
P044,East,2020-10-05
P044,East,2020-11-05
P044,East,2020-11-15
P044,East,2021-07-07
P044,East,2021-08-01
P044,East,2021-09-17
P044,East,2021-10-13
P044,East,2021-10-14
P044,East,2021-11-04
P044,East,2022-02-01
P044,East,2022-04-14
P044,East,2022-04-14
P044,East,2022-10-09
P044,East,2022-11-19
P044,East,2023-01-31
P044,East,2023-02-12
P044,East,2023-02-28
P044,East,2023-03-16
P044,East,2023-04-12
P044,East,2023-08-09
P044,East,2023-08-25
P044,East,2023-09-01
P044,East,2023-09-08
P044,East,2024-01-10
P044,East,2024-05-25
P044,East,2024-12-11
P044,East,2025-01-10
P044,East,2025-03-13
P044,East,2025-05-18
P044,East,2025-07-08
P045,East,2019-01-03
P045,East,2019-01-13
P045,East,2019-02-22
P045,East,2019-04-18
P045,East,2019-05-28
P045,East,2019-06-30
P045,East,2019-09-18
P045,East,2019-12-04
P045,East,2019-12-25
P045,East,2020-03-13
P045,East,2020-04-04
P045,East,2020-04-26
P045,East,2020-08-21
P045,East,2020-10-04
P045,East,2020-10-11
P045,East,2020-10-12
P045,East,2020-12-14
P045,East,2021-03-02
P045,East,2021-05-04
P045,East,2021-10-04
P045,East,2021-10-24
P045,East,2021-11-15
P045,East,2021-11-29
P045,East,2021-12-30
P045,East,2022-03-12
P045,East,2022-07-04
P045,East,2022-07-09
P045,East,2022-12-15
P045,East,2023-02-06
P045,East,2023-02-15
P045,East,2023-07-03
P045,East,2023-11-06
P045,East,2024-02-09
P045,East,2024-05-18
P045,East,2024-06-28
P045,East,2025-03-09
P045,East,2025-03-12
P045,East,2025-03-14
P045,East,2025-04-12
P046,East,2019-01-30
P046,East,2019-02-03
P046,East,2019-02-03
P046,East,2019-03-04
P046,East,2019-03-10
P046,East,2019-04-04
P046,East,2019-04-07
P046,East,2019-04-07
P046,East,2019-04-19
P046,East,2019-05-08
P046,East,2019-06-15
P046,East,2019-06-15
P046,East,2019-06-19
P046,East,2019-07-31
P046,East,2019-08-24
P046,East,2019-09-02
P046,East,2019-09-11
P046,East,2019-09-12
P046,East,2019-09-19
P046,East,2019-10-14
P046,East,2019-11-10
P046,East,2019-12-13
P046,East,2019-12-16
P046,East,2020-01-01
P046,East,2020-01-15
P046,East,2020-01-18
P046,East,2020-02-03
P046,East,2020-02-08
P046,East,2020-02-11
P046,East,2020-02-22
P046,East,2020-03-01
P046,East,2020-03-24
P046,East,2020-04-02
P046,East,2020-04-10
P046,East,2020-04-16
P046,East,2020-05-01
P046,East,2020-05-23
P046,East,2020-06-04
P046,East,2020-06-19
P046,East,2020-06-26
P046,East,2020-07-24
P046,East,2020-07-28
P046,East,2020-07-29
P046,East,2020-08-07
P046,East,2020-08-16
P046,East,2020-08-26
P046,East,2020-08-29
P046,East,2020-09-04
P046,East,2020-09-08
P046,East,2020-09-08
P046,East,2020-09-14
P046,East,2020-10-16
P046,East,2020-11-10
P046,East,2020-12-24
P046,East,2021-01-25
P046,East,2021-01-27
P046,East,2021-02-17
P046,East,2021-03-08
P046,East,2021-03-11
P046,East,2021-03-14
P046,East,2021-03-25
P046,East,2021-04-04
P046,East,2021-04-23
P046,East,2021-05-21
P046,East,2021-05-30
P046,East,2021-06-07
P046,East,2021-06-12
P046,East,2021-06-15
P046,East,2021-06-27
P046,East,2021-07-03
P046,East,2021-07-07
P046,East,2021-07-09
P046,East,2021-07-11
P046,East,2021-07-23
P046,East,2021-07-24
P046,East,2021-07-25
P046,East,2021-07-26
P046,East,2021-08-17
P046,East,2021-08-26
P046,East,2021-08-30
P046,East,2021-10-08
P046,East,2021-10-17
P046,East,2021-10-17
P046,East,2021-10-31
P046,East,2021-11-04
P046,East,2021-11-11
P046,East,2021-11-18
P046,East,2021-12-05
P046,East,2021-12-05
P046,East,2021-12-07
P046,East,2021-12-09
P046,East,2021-12-18
P046,East,2021-12-31
P046,East,2022-01-10
P046,East,2022-01-12
P046,East,2022-01-29
P046,East,2022-02-14
P046,East,2022-02-21
P046,East,2022-03-11
P046,East,2022-03-12
P046,East,2022-03-16
P046,East,2022-03-23
P046,East,2022-04-01
P046,East,2022-04-03
P046,East,2022-04-14
P046,East,2022-04-19
P046,East,2022-04-21
P046,East,2022-05-12
P046,East,2022-05-21
P046,East,2022-06-30
P046,East,2022-07-06
P046,East,2022-07-09
P046,East,2022-07-12
P046,East,2022-07-31
P046,East,2022-08-13
P046,East,2022-08-22
P046,East,2022-08-26
P046,East,2022-09-16
P046,East,2022-09-20
P046,East,2022-09-25
P046,East,2022-10-07
P046,East,2022-10-31
P046,East,2022-11-27
P046,East,2022-12-06
P046,East,2022-12-14
P046,East,2022-12-26
P046,East,2023-01-09
P046,East,2023-01-12
P046,East,2023-02-01
P046,East,2023-02-07
P046,East,2023-02-18
P046,East,2023-03-09
P046,East,2023-03-10
P046,East,2023-03-13
P046,East,2023-03-21
P046,East,2023-03-25
P046,East,2023-05-10
P046,East,2023-05-21
P046,East,2023-06-11
P046,East,2023-06-11
P046,East,2023-06-16
P046,East,2023-06-22
P046,East,2023-06-24
P046,East,2023-06-30
P046,East,2023-07-09
P046,East,2023-07-09
P046,East,2023-07-14
P046,East,2023-07-19
P046,East,2023-09-04
P046,East,2023-09-07
P046,East,2023-09-14
P046,East,2023-09-24
P046,East,2023-09-26
P046,East,2023-09-29
P046,East,2023-10-02
P046,East,2023-11-19
P046,East,2023-12-02
P046,East,2024-01-21
P046,East,2024-01-22
P046,East,2024-02-01
P046,East,2024-02-24
P046,East,2024-03-14
P046,East,2024-03-22
P046,East,2024-03-31
P046,East,2024-04-04
P046,East,2024-04-09
P046,East,2024-04-17
P046,East,2024-04-24
P046,East,2024-05-11
P046,East,2024-06-01
P046,East,2024-06-14
P046,East,2024-06-15
P046,East,2024-08-01
P046,East,2024-08-06
P046,East,2024-09-24
P046,East,2024-10-01
P046,East,2024-10-16
P046,East,2024-10-27
P046,East,2024-10-28
P046,East,2024-11-04
P046,East,2024-11-20
P046,East,2024-12-11
P046,East,2024-12-19
P046,East,2025-01-08
P046,East,2025-01-11
P046,East,2025-01-12
P046,East,2025-01-22
P046,East,2025-03-03
P046,East,2025-03-11
P046,East,2025-03-16
P046,East,2025-04-05
P046,East,2025-04-10
P046,East,2025-04-16
P046,East,2025-04-18
P046,East,2025-05-09
P046,East,2025-05-17
P046,East,2025-05-27
P046,East,2025-06-01
P046,East,2025-07-06
P046,East,2025-07-22
P046,East,2025-08-05
P046,East,2025-08-05
P046,East,2025-08-13
P046,East,2025-08-25
P046,East,2025-08-26
P046,East,2025-08-30
P047,East,2019-01-03
P047,East,2019-01-13
P047,East,2019-02-02
P047,East,2019-02-03
P047,East,2019-02-08
P047,East,2019-02-17
P047,East,2019-03-21
P047,East,2019-03-29
P047,East,2019-04-01
P047,East,2019-04-03
P047,East,2019-04-05
P047,East,2019-04-07
